epoch,accuracy,loss,val_accuracy,val_loss
0,0.3862069,1.1418784075769886,0.34795323,1.2149482539721899
1,0.42482758,1.0813982281191596,0.35672516,1.1747688055038452
2,0.46206897,1.0450660072523972,0.3888889,1.14877507516316
3,0.5103448,1.0105292755981972,0.4122807,1.1241801636559623
4,0.57793105,0.960024698027249,0.43274853,1.1050538080079215
5,0.5737931,0.9442243123876637,0.4619883,1.0856511422566004
6,0.5875862,0.9220902056529604,0.49707603,1.0699620587485177
7,0.5986207,0.9004451077559898,0.5204678,1.0470666119030543
8,0.6165517,0.881392425504224,0.5497076,1.033530695097787
9,0.617931,0.8595672516987242,0.55263156,1.0211990475654602
10,0.6317241,0.8316141181978686,0.55847955,1.0178300823484148
11,0.6386207,0.8076099691719845,0.55847955,1.0003137503351485
12,0.63310343,0.8012852422122297,0.5614035,0.9919631481170654
13,0.6386207,0.7895955731128824,0.5701754,0.982424088886806
14,0.6565517,0.7736454112776394,0.5701754,0.9715331707681928
15,0.65931034,0.7609987484997717,0.56725144,0.9618928347315107
16,0.6441379,0.7452116546959713,0.55847955,0.9538525172642299
17,0.6551724,0.7472727915336346,0.5760234,0.958840685231345
18,0.67310345,0.7095690307946041,0.58187133,0.9401380292006901
19,0.64551723,0.7215128746525995,0.5701754,0.9304586052894592
20,0.6772414,0.6992579349156084,0.5994152,0.9083631081240517
21,0.70896554,0.6311211688765164,0.6023392,0.8951959397111621
22,0.7048276,0.6131585630877264,0.61403507,0.8797723438058581
23,0.7172414,0.5791525409139436,0.6111111,0.866156165088926
24,0.7255172,0.5434565009741947,0.61403507,0.8584227476801191
25,0.7075862,0.5563688977011318,0.625731,0.8494374922343663
26,0.72137934,0.5264899216849228,0.61988306,0.8404125784124646
27,0.73241377,0.48859135446877316,0.625731,0.8300731011799404
28,0.7351724,0.47512260284917107,0.62865496,0.8182785766465324
29,0.7365517,0.4734941443492626,0.6315789,0.8158466134752546
30,0.72965515,0.46232947296109694,0.6315789,0.8085639519350869
31,0.74068964,0.43852537151040705,0.622807,0.8076744675636292
32,0.7462069,0.42266624754872817,0.625731,0.8096024734633309
33,0.7489655,0.40513828910630323,0.63450295,0.8068748755114419
34,0.7517241,0.41095590848347235,0.63450295,0.7990488750594003
35,0.7586207,0.3961337753410997,0.6374269,0.7903486405100141
36,0.7613793,0.3751595976023838,0.6374269,0.7929255196026394
37,0.76,0.3787688797917859,0.63450295,0.7791538834571838
38,0.7586207,0.37382962066551734,0.6461988,0.782888012272971
39,0.7586207,0.36093678813556146,0.6374269,0.7767343989440373
