epoch,accuracy,loss,val_accuracy,val_loss
0,0.4951724,1.0542337606693137,0.35672516,1.0896157111440385
1,0.4937931,1.030083919393605,0.4005848,1.070653225694384
2,0.5475862,0.9933333026951757,0.4385965,1.0536208152770996
3,0.55586207,0.9672836353038919,0.5263158,1.031754927975791
4,0.5751724,0.9327227658238905,0.59356725,1.0033895799091883
5,0.6262069,0.8830975705179674,0.6023392,0.9887593644005912
6,0.60275865,0.8755017518997192,0.5760234,0.9815161909375872
7,0.6441379,0.8416854328122633,0.5467836,0.9689662030764988
8,0.657931,0.8136557093982039,0.67836255,0.936082490852901
9,0.7255172,0.7735244035720825,0.6608187,0.9197104743548802
10,0.69931036,0.7651052187229025,0.7076023,0.8895928604262215
11,0.72965515,0.7294025873315746,0.73391813,0.8823851943016052
12,0.75448275,0.7071003297279621,0.75438595,0.8619787778173175
13,0.75586206,0.6846861058268053,0.7865497,0.8437305177961077
14,0.74068964,0.6851593317656681,0.79532164,0.8295516967773438
15,0.7737931,0.6623662504656561,0.7631579,0.8078182680266244
16,0.7751724,0.63218878877574,0.80701756,0.796053980078016
17,0.8082759,0.5990143130565512,0.8128655,0.7885523608752659
18,0.7889655,0.596399373021619,0.76023394,0.7727145978382656
19,0.8137931,0.5843332841478545,0.7982456,0.7572083217757088
20,0.8124138,0.5767481923103333,0.83040935,0.7494636603764125
21,0.81931037,0.5498334395474401,0.79532164,0.7391712495258876
22,0.79034483,0.5676465846341232,0.80701756,0.7293461220605033
23,0.80689657,0.5617791928094009,0.80409354,0.7182308520589556
24,0.81655174,0.5313408631702949,0.81578946,0.7114596026284354
25,0.8234483,0.5251995170938557,0.8128655,0.700941549880164
26,0.81517243,0.5142837064019565,0.7719298,0.7027658564703805
27,0.822069,0.4992123359236224,0.7894737,0.6872707264763969
28,0.8262069,0.49053455632308435,0.8011696,0.6796144034181323
29,0.82758623,0.4880091691839284,0.8187134,0.6745663583278656
30,0.81931037,0.5038394619678629,0.8245614,0.6556416366781507
31,0.85103446,0.47066442617054643,0.83040935,0.6392994523048401
32,0.86206895,0.43977789991888505,0.83040935,0.6212349917207446
33,0.8772414,0.39612048299148167,0.83040935,0.604687477861132
34,0.88827586,0.38187672557501956,0.8274854,0.5931478994233268
35,0.8965517,0.3767982341092208,0.8333333,0.5795481290136065
36,0.9075862,0.3396347360364322,0.84210527,0.5686615194593158
37,0.91034484,0.329875271382003,0.8333333,0.5572972936289651
38,0.9186207,0.30643611581161107,0.8538012,0.5491710560662406
39,0.9172414,0.3124431772478696,0.86549705,0.542849430016109
40,0.9324138,0.2936499874139654,0.8596491,0.5331025804792132
41,0.9475862,0.25542023366895217,0.8684211,0.5247124305793217
42,0.94620687,0.23651742678264093,0.85672516,0.5171280056238174
43,0.9475862,0.22858987080639806,0.8538012,0.5105340672390801
44,0.9531034,0.21957444425286918,0.8596491,0.5025286631924766
45,0.94620687,0.21909280018559818,0.8538012,0.4963607426200594
46,0.95586205,0.22135503487340336,0.8479532,0.48935574293136597
47,0.9613793,0.19951108406329976,0.8479532,0.48766165120261057
48,0.9641379,0.19492226839065552,0.84502923,0.49016278769288746
49,0.96965516,0.17421342483882246,0.84210527,0.4861739043678556
