epoch,accuracy,loss,val_accuracy,val_loss
0,0.43310344,1.0751838355228818,0.22807017,1.231709965637752
1,0.4813793,1.0217197557975506,0.30994153,1.169654701437269
2,0.52689654,0.9713290806474357,0.34210527,1.147475276674543
3,0.55448276,0.939195088271437,0.36549708,1.118875162942069
4,0.5944828,0.9015251541959828,0.40643275,1.0867982506752014
5,0.5944828,0.8654258538936747,0.42105263,1.0745301842689514
6,0.63586205,0.826955195130973,0.47076023,1.0498712318284171
7,0.6262069,0.8151444361127657,0.50584793,1.0395719408988953
8,0.6675862,0.7863735083875985,0.5,1.0316445316587175
9,0.6772414,0.7638648666184524,0.50292397,1.0283853581973486
10,0.702069,0.7496181171515892,0.5467836,1.0018691761153085
11,0.6910345,0.734282111299449,0.5467836,0.9809712171554565
12,0.7158621,0.7072419462532833,0.5701754,0.9578976460865566
13,0.7337931,0.6982982857473965,0.5614035,0.9343836222376142
14,0.74344826,0.6524026753573582,0.5847953,0.9168478931699481
15,0.7462069,0.6538013898093125,0.5964912,0.902803225176675
16,0.7517241,0.6387076645061888,0.57894737,0.8996747391564506
17,0.7641379,0.6254385000672834,0.5906433,0.8857398288590568
18,0.79034483,0.5998130194072065,0.5877193,0.8791657175336566
19,0.77931035,0.6075307315793531,0.6052632,0.8609262023653302
20,0.79034483,0.5746952665263209,0.63450295,0.8332257313387734
21,0.8331035,0.5052443742752075,0.64327484,0.8038275582449776
22,0.87448275,0.44484379579280986,0.6666667,0.7701645067759922
23,0.8813793,0.4283701068368451,0.6988304,0.7423541503293174
24,0.8827586,0.4046537372572669,0.7426901,0.7110192562852587
25,0.91034484,0.3435574045469021,0.7426901,0.682455199105399
26,0.91310346,0.32169281922537707,0.75438595,0.6648999410016196
27,0.92413795,0.3030141571472431,0.76608187,0.6405303605965206
28,0.9434483,0.26682401731096467,0.76900584,0.6253057675702232
29,0.93517244,0.25718438419802436,0.79532164,0.6075713166168758
30,0.93793106,0.24703616058004313,0.7894737,0.5938724449702671
31,0.93793106,0.23138628437601286,0.7923977,0.5772629039628165
32,0.96,0.21228219774262658,0.80994153,0.5654907737459455
33,0.96,0.20728830505034018,0.8011696,0.5586925319262913
34,0.96827585,0.1803244930402986,0.80701756,0.5469405140195575
35,0.96965516,0.1700551787327076,0.8187134,0.5365722818034036
36,0.96827585,0.16798927763412738,0.8245614,0.5213169966425214
37,0.9737931,0.15620321677676563,0.82163745,0.5148115541253772
38,0.97103447,0.1564591801885901,0.8245614,0.508670334305082
39,0.977931,0.14429965615272522,0.81578946,0.5070163352148873
