epoch,accuracy,loss,val_accuracy,val_loss
0,0.28689656,1.226169619066962,0.2982456,1.1792849217142378
1,0.39310345,1.1233443145094246,0.38011697,1.1311771784509932
2,0.41379312,1.0779855991231984,0.4239766,1.102741266999926
3,0.4524138,1.0222463607788086,0.45614034,1.0790570378303528
4,0.52,0.9806327079904491,0.4619883,1.0524612324578422
5,0.51724136,0.9643332259408359,0.46783626,1.0335387587547302
6,0.5586207,0.9472293257713318,0.49415204,1.0118720276015145
7,0.56827587,0.9073413692671677,0.5146199,0.9996986474309649
8,0.5696552,0.8969221690605427,0.5292398,0.9829123105321612
9,0.6193103,0.8594562801821478,0.5497076,0.9690921987806048
10,0.6275862,0.8437585111322075,0.5643275,0.9538249117987496
11,0.6565517,0.8051130113930538,0.56725144,0.9400823201451983
12,0.67172414,0.7864386706516661,0.58187133,0.9286843282835824
13,0.6648276,0.7779533636981043,0.60818714,0.914873446737017
14,0.6758621,0.758604109287262,0.61695904,0.9026858040264675
15,0.6882759,0.7424429983928286,0.6315789,0.8903378844261169
16,0.70896554,0.7282542709646553,0.6374269,0.8817941461290631
17,0.6924138,0.729303006468148,0.6403509,0.8708505460194179
18,0.7144828,0.7016319591423561,0.6461988,0.8649081076894488
19,0.7393103,0.7069823063653091,0.65497077,0.8533829365457807
20,0.73103446,0.6897298631996944,0.6608187,0.8446958235331944
21,0.7393103,0.6737108847190594,0.66374266,0.834899365901947
22,0.75310344,0.666443119788992,0.6666667,0.828713229724339
23,0.76,0.6476636693395418,0.6754386,0.8221995489937919
24,0.74068964,0.654715383874959,0.67836255,0.8151081119264875
25,0.7737931,0.6301512635987381,0.6871345,0.8096585273742676
26,0.74206895,0.6459499761976045,0.6871345,0.8030928799084255
27,0.7641379,0.6214146203008192,0.6988304,0.7954927171979632
28,0.78206897,0.614465462750402,0.7017544,0.7892765232494899
29,0.75586206,0.6091888731923597,0.7017544,0.7842483265059335
30,0.79448277,0.5753285946517155,0.7134503,0.7503244195665631
31,0.8537931,0.49859038406404954,0.73099416,0.7188434941428048
32,0.86344826,0.45040909175215094,0.73976606,0.6939982558999743
33,0.87586206,0.43587336766308754,0.751462,0.6704356925828117
34,0.8924138,0.4014105375470786,0.75438595,0.6502335667610168
35,0.9075862,0.3460326688043002,0.7777778,0.6305288885320935
36,0.9172414,0.3285070339153553,0.7836257,0.6109564517225538
37,0.92413795,0.29368434229801443,0.7836257,0.5971843004226685
38,0.93793106,0.27570118215577355,0.7894737,0.5814277146543775
39,0.9503448,0.2508903728990719,0.79532164,0.5689057878085545
40,0.9406897,0.24454254323038563,0.8011696,0.5561573037079403
41,0.95724136,0.21422081646220437,0.80701756,0.5430158802441188
42,0.9641379,0.18729647480208297,0.8128655,0.530557142836707
43,0.9517241,0.2063283565743216,0.8128655,0.5176976919174194
44,0.96827585,0.1711251039443345,0.82163745,0.5098765875611987
45,0.9751724,0.15855933879983836,0.82163745,0.4985819033214024
46,0.96965516,0.15853582104218417,0.83040935,0.4861119943005698
47,0.98068964,0.14120063275612635,0.8245614,0.48044830560684204
48,0.97931033,0.13165818745719976,0.8274854,0.4725656381675175
49,0.9875862,0.12277076072220144,0.8391813,0.46150571746485575
