epoch,accuracy,loss,val_accuracy,val_loss
0,0.47034484,1.03082589445443,0.38011697,1.0776817968913488
1,0.54068965,1.010974542847995,0.50292397,1.0442359617778234
2,0.6068966,0.9545309235309732,0.69005847,1.0063849346978324
3,0.64689654,0.892768617334037,0.81578946,0.9536964552743095
4,0.72965515,0.8257631536187797,0.7251462,0.9074165054730007
5,0.7255172,0.7808369768076929,0.9152047,0.852357166154044
6,0.7737931,0.7163151112096063,0.7748538,0.8211805054119655
7,0.78206897,0.6789482092035228,0.9093567,0.7710854751723153
8,0.822069,0.6203776001930237,0.8538012,0.7682150432041713
9,0.8013793,0.6109871740998893,0.91812867,0.7039392590522766
10,0.83862066,0.5484202709691278,0.8947368,0.6820393800735474
11,0.83586204,0.5251689388834196,0.9122807,0.6391561201640538
12,0.84965515,0.5081810139376541,0.9239766,0.620616295507976
13,0.86206895,0.4822897284195341,0.92105263,0.6009586070265088
14,0.8441379,0.4775879506407113,0.92105263,0.5690728085381644
15,0.857931,0.45457955578277853,0.92690057,0.5470173869814191
16,0.87310344,0.411346971988678,0.91812867,0.5340196830885751
17,0.87310344,0.41115549103967075,0.9298246,0.5086510820048196
18,0.8924138,0.38805746004499236,0.9005848,0.5083763131073543
19,0.8772414,0.37950673288312453,0.9152047,0.4837013568196978
20,0.89793104,0.3078657720109512,0.90643275,0.39168441242405344
21,0.92551726,0.2301948106494443,0.93274856,0.3071097433567047
22,0.94620687,0.17746723982794532,0.91812867,0.3290088932429041
23,0.96965516,0.1342619680638971,0.92105263,0.31143044786793844
24,0.9889655,0.1133307773491432,0.93274856,0.2663033152265208
25,0.977931,0.1029134720306972,0.9093567,0.29011172162634985
26,0.99310344,0.08343251768884988,0.9093567,0.26684035680123736
27,0.9972414,0.05853905079179797,0.9005848,0.2839525655976364
28,0.99586207,0.050904702876919304,0.8128655,0.43710795284381937
29,0.9972414,0.05217178917393602,0.89181286,0.29998356715909075
30,0.99448276,0.04575171392282535,0.8625731,0.340107869889055
31,0.9986207,0.03943577784531076,0.9122807,0.22894624088491713
32,0.99448276,0.04118552529413638,0.9005848,0.25988029688596725
33,0.9986207,0.03495562461943462,0.88596493,0.27677042356559206
34,1.0,0.027418660297026408,0.874269,0.30763526021369864
35,1.0,0.024777570755445753,0.9239766,0.20722517051867076
36,0.9986207,0.026832862692917216,0.7368421,0.9479373164961414
37,0.9986207,0.02661913436644807,0.8187134,0.39964938456458704
38,1.0,0.0185323989195428,0.8333333,0.4267302645104272
39,1.0,0.016118327067394196,0.8128655,0.520995074284396
