epoch,accuracy,loss,val_accuracy,val_loss
0,0.49931034,1.0382682002823929,0.49122807,1.0363618901797704
1,0.51586205,0.9907189258213701,0.48245615,1.0186858858380998
2,0.51862067,0.9546069400063877,0.48245615,1.0148709671837943
3,0.5213793,0.9372958109296602,0.47953215,1.0039630702563695
4,0.5503448,0.9159535909521168,0.49122807,0.9935855184282575
5,0.55586207,0.8964776232324797,0.5146199,0.9864781626633236
6,0.5696552,0.8784963879091986,0.5292398,0.9825777070862907
7,0.58896554,0.8649803646679582,0.5409357,0.9762084356376103
8,0.6165517,0.8481260250354635,0.5350877,0.967228821345738
9,0.6441379,0.8399368503998066,0.53801167,0.9594072146075112
10,0.6510345,0.8205808010594599,0.5467836,0.9533418757574899
11,0.6537931,0.8081904937481058,0.5409357,0.9492275587150029
12,0.6882759,0.7979033733236378,0.5555556,0.9412743321486882
13,0.71034485,0.7848438394480738,0.55263156,0.9358312274728503
14,0.702069,0.7767557974519401,0.5701754,0.9212268080030169
15,0.7268965,0.7556721609214256,0.5701754,0.9149194785526821
16,0.7503448,0.7464855231087784,0.55263156,0.9137118884495327
17,0.7517241,0.7393231823526579,0.55847955,0.9068648517131805
18,0.75724137,0.7273546354524021,0.5701754,0.8989638771329608
19,0.7710345,0.7131481458400858,0.5701754,0.8978758922645024
20,0.7889655,0.7036782975854545,0.5760234,0.8832692418779645
21,0.79034483,0.6920758876307257,0.5760234,0.8816710795675006
22,0.8110345,0.6807852757388148,0.5760234,0.8776944918291909
23,0.8013793,0.675065015924388,0.5906433,0.86815693123
24,0.7986207,0.6613494301664418,0.6023392,0.8659370498997825
25,0.8124138,0.6544851825155061,0.6052632,0.8602738635880607
26,0.822069,0.6433745540421585,0.6023392,0.8504282108375004
27,0.82896554,0.6333015910510359,0.5964912,0.8515191291059766
28,0.8441379,0.6274787495876181,0.6052632,0.8456109293869564
29,0.8344827,0.6190094064021933,0.61988306,0.827220231294632
30,0.8551724,0.6088872264171469,0.6461988,0.8080876512186868
31,0.8772414,0.5862192717091791,0.65789473,0.793937338250024
32,0.8937931,0.5666684035597176,0.6666667,0.7802481949329376
33,0.8924138,0.5522073301775702,0.67836255,0.7679673050131116
34,0.9048276,0.5343215136692442,0.67836255,0.7569782606192997
35,0.90068966,0.5237060888060208,0.6754386,0.7461974833692823
36,0.9034483,0.5119593359273056,0.67836255,0.7358681516987937
37,0.9172414,0.49498354463741695,0.68421054,0.7266472322600228
38,0.92413795,0.4828210534720585,0.69298244,0.7164887062140873
39,0.9310345,0.4666661126860257,0.7017544,0.7072887548378536
40,0.9282759,0.4574658819313707,0.71929824,0.698598882981709
41,0.9324138,0.44743997680729836,0.73099416,0.6892867258616856
42,0.9406897,0.4375889815133193,0.73391813,0.6812863179615566
43,0.9406897,0.42307931184768677,0.73976606,0.6724707909992763
44,0.93793106,0.4126184767690198,0.73976606,0.6648074686527252
45,0.9406897,0.4040959230784712,0.7426901,0.6560376839978355
46,0.9531034,0.39239618696015455,0.748538,0.6479169428348541
47,0.9434483,0.38341604841166527,0.75438595,0.6387543337685722
48,0.9517241,0.37764792298448496,0.7573099,0.6295210719108582
49,0.9641379,0.36057263304447307,0.76023394,0.6204905680247715
