epoch,accuracy,loss,val_accuracy,val_loss
0,0.2974138,1.1242299876336395,0.5974026,1.0958420038223267
1,0.49568966,1.0513096390099361,0.53246754,1.065957635641098
2,0.5086207,1.0180903775938626,0.6233766,1.064066618680954
3,0.51724136,0.9735761377318152,0.73376626,1.0356909036636353
4,0.60775864,0.9387690568792408,0.72727275,1.0190500020980835
5,0.67672414,0.8914157203559218,0.6883117,1.0064908564090729
6,0.6508621,0.8451254023560162,0.71428573,0.9885772466659546
7,0.7586207,0.8064660779361067,0.72077924,0.9612072110176086
8,0.7284483,0.7798192372609829,0.72727275,0.9350426942110062
9,0.7844828,0.7324987202882767,0.73376626,0.9094095528125763
10,0.7586207,0.7215270692932194,0.74025977,0.8864721208810806
11,0.82758623,0.6878552549871905,0.77922076,0.8612633496522903
12,0.8362069,0.6501591883856674,0.8181818,0.844987079501152
13,0.8362069,0.6408083312984171,0.7922078,0.828575924038887
14,0.83189654,0.6042012459245222,0.84415585,0.7982890456914902
15,0.87068963,0.5950953135716504,0.8636364,0.7852189242839813
16,0.9094828,0.5544451413483455,0.8636364,0.7664734721183777
17,0.9008621,0.5264707153727268,0.84415585,0.7694321572780609
18,0.9051724,0.49015880941316997,0.8636364,0.7480612993240356
19,0.9310345,0.46035134484027995,0.8766234,0.7134354114532471
20,0.9612069,0.43919057912867643,0.8766234,0.6921848058700562
21,0.9612069,0.4569836359085708,0.8766234,0.6758390665054321
22,0.98275864,0.3953894854619585,0.8766234,0.6672919392585754
23,0.98706895,0.37981541326333734,0.8831169,0.658184602856636
24,0.9784483,0.38889236208693734,0.8831169,0.6490693986415863
25,0.99568963,0.3502863073914215,0.9025974,0.6399087607860565
26,0.98275864,0.3568444711894825,0.90909094,0.6307382807135582
27,0.98706895,0.3387884118690573,0.90909094,0.6266331374645233
28,0.9913793,0.3102046919280085,0.90909094,0.6216100752353668
29,0.98706895,0.3406218084795722,0.90909094,0.6143597587943077
30,0.98275864,0.3162769238496649,0.90909094,0.6031026914715767
31,1.0,0.3018711517597067,0.91558444,0.5941922292113304
32,0.99568963,0.31631789292240964,0.9220779,0.5867992863059044
33,0.99568963,0.3008166031333907,0.9285714,0.5825054049491882
34,0.9913793,0.30246615808071764,0.9285714,0.577304981648922
35,0.9913793,0.2957038341154312,0.9220779,0.5660236924886703
36,1.0,0.2523259266183294,0.9285714,0.5637090355157852
37,1.0,0.2745090439144907,0.9220779,0.5618465095758438
38,0.99568963,0.26888823470678824,0.9285714,0.5524585470557213
39,1.0,0.26306669028668567,0.9350649,0.5466802418231964
