epoch,accuracy,loss,val_accuracy,val_loss
0,0.4813793,1.0558317694170722,0.3508772,1.0980236956051417
1,0.47586206,1.0325911373927676,0.4093567,1.0708828568458557
2,0.55310345,0.9686921033365973,0.42105263,1.051977046898433
3,0.56689656,0.940063462175172,0.54385966,1.0252691422189986
4,0.6110345,0.8948819575638607,0.54385966,1.0047800881522042
5,0.6413793,0.8509241054797995,0.5204678,0.995864042213985
6,0.6262069,0.8308266483504196,0.5964912,0.9620317987033299
7,0.6524138,0.8051158662500053,0.56725144,0.9535104376929147
8,0.6441379,0.7898993862086329,0.61695904,0.9246719905308315
9,0.68413794,0.7591575240266735,0.61695904,0.9149181417056492
10,0.7241379,0.7311911048560307,0.7134503,0.8754796470914569
11,0.7255172,0.7268152997411531,0.7076023,0.8394045574324471
12,0.74482757,0.6618593129618414,0.76023394,0.837579778262547
13,0.75448275,0.6754122273675327,0.7280702,0.8173373171261379
14,0.7765517,0.6433865037457697,0.7251462,0.8072344064712524
15,0.78068966,0.6256829253558455,0.78070176,0.7907102874347142
16,0.7986207,0.59812098844298,0.78070176,0.7746468952723912
17,0.8234483,0.5758036693622326,0.7777778,0.768210232257843
18,0.7986207,0.5945583602477764,0.8011696,0.7558898159435817
19,0.8096552,0.5707312493488707,0.79532164,0.7426401376724243
20,0.8082759,0.5545027893165062,0.78070176,0.730288531099047
21,0.8206897,0.5376155027027788,0.74561405,0.7274234294891357
22,0.8110345,0.536282362609074,0.7923977,0.7096875991140094
23,0.8234483,0.5235568747438234,0.79532164,0.7096673335347857
24,0.8137931,0.5207721364909205,0.7894737,0.6978062646729606
25,0.8331035,0.49776194424464787,0.7894737,0.690886948789869
26,0.81517243,0.5100697145379823,0.81578946,0.6853200835841042
27,0.8234483,0.5052970894451799,0.7719298,0.6802506233964648
28,0.84,0.48032383261055783,0.7573099,0.6745752564498356
29,0.8248276,0.46872601426880933,0.7923977,0.6633651001112801
30,0.84,0.4849379648422373,0.8187134,0.6404904765742165
31,0.8468965,0.45050660084033833,0.8187134,0.6227894765990121
32,0.88689655,0.39247631666989163,0.8128655,0.608642795256206
33,0.88,0.3878166655014301,0.81578946,0.5936609080859593
34,0.88689655,0.35845637629772054,0.8128655,0.5823264164584023
35,0.90068966,0.34794775679193696,0.8187134,0.573879714523043
36,0.9048276,0.3416484090788611,0.81578946,0.5622656302792686
37,0.92413795,0.2878033410886238,0.82163745,0.5518728494644165
38,0.9268966,0.2931888046963462,0.82163745,0.5465651069368634
39,0.92551726,0.2840240602863246,0.84210527,0.5344681824956622
40,0.9406897,0.2551062399971074,0.84502923,0.5284396771873746
41,0.93517244,0.2517584742143236,0.8333333,0.5220229753426143
42,0.9517241,0.2503943248041745,0.84210527,0.5156991609505245
43,0.9489655,0.22079594433307648,0.8479532,0.5068614376442773
44,0.9627586,0.20998414117714453,0.8479532,0.5019290340798241
45,0.9641379,0.1896989725787064,0.8479532,0.49270849781376974
46,0.9655172,0.19031410535861706,0.85672516,0.4855469273669379
47,0.96689653,0.18351427028919087,0.8596491,0.48370611880506786
48,0.9765517,0.1773825555012144,0.8538012,0.478477058666093
49,0.98068964,0.1558888192320692,0.8538012,0.47522948895181927
