epoch,accuracy,loss,val_accuracy,val_loss
0,0.5131034,0.990218421508526,0.43274853,1.0429839321545191
1,0.5696552,0.9155624077237886,0.4649123,1.0042962006160192
2,0.6289655,0.8581353487639591,0.5497076,0.9513520683561053
3,0.6827586,0.7969024756859089,0.5906433,0.9227572168622699
4,0.69931036,0.7496818632915102,0.61695904,0.888341988836016
5,0.7186207,0.723972552809222,0.64912283,0.8473921588488987
6,0.7351724,0.6669001024344872,0.66374266,0.8273992368153164
7,0.7503448,0.6475940387824486,0.6725146,0.8086894239698138
8,0.7848276,0.6132100553348147,0.6812866,0.7895286508968898
9,0.7986207,0.5897436614694267,0.69005847,0.763440123626164
10,0.81931037,0.5514634405744487,0.69298244,0.7519669532775879
11,0.8262069,0.5384818366889296,0.7163743,0.7294212324278695
12,0.80275863,0.5320523381233215,0.69590646,0.7270465280328479
13,0.83586204,0.5059679130028034,0.69590646,0.7163960933685303
14,0.8413793,0.48966381673155157,0.66374266,0.7157277294567653
15,0.8455172,0.4558543624549076,0.6871345,0.7077023003782544
16,0.83586204,0.47235481184104394,0.68421054,0.696419038942882
17,0.8524138,0.43421479802707147,0.6988304,0.6845881981509072
18,0.86206895,0.4290961355998598,0.6871345,0.6752368211746216
19,0.88,0.40080795000339375,0.7076023,0.6670417700495038
20,0.8537931,0.4128918956066,0.6812866,0.6745882332324982
21,0.86206895,0.3968177818018815,0.69298244,0.6625688927514213
22,0.8772414,0.38265670990121775,0.7105263,0.6516556143760681
23,0.8648276,0.3843755218489417,0.6666667,0.6751083007880619
24,0.857931,0.39977641455058394,0.6988304,0.6492884414536613
25,0.88,0.3811729570914959,0.6608187,0.6682181102888924
26,0.8703448,0.3701697701010211,0.7105263,0.6340389677456447
27,0.8841379,0.36881234471140234,0.69590646,0.6419430375099182
28,0.8965517,0.3498200224391345,0.7222222,0.6259711895670209
29,0.8896552,0.35095688443759393,0.7017544,0.6332032382488251
30,0.857931,0.38684529682685587,0.7222222,0.616590120962688
31,0.88551724,0.3481393661992303,0.73099416,0.60753162418093
32,0.92413795,0.2828243426207838,0.73976606,0.5995179159300668
33,0.92275864,0.26852796612114743,0.73976606,0.592476065669741
34,0.93793106,0.2530302847253865,0.7426901,0.5861345742430005
35,0.9531034,0.20940769181169314,0.75438595,0.5786552109888622
36,0.95586205,0.20117216839872556,0.751462,0.5730020850896835
37,0.97103447,0.18550892277010556,0.748538,0.5676956049033574
38,0.96,0.18771039566089368,0.74561405,0.5634493210486003
39,0.9613793,0.1842516534801187,0.7368421,0.567485626254763
40,0.97931033,0.16012633489123707,0.74561405,0.559425590293748
41,0.9862069,0.13063499074557733,0.76023394,0.5451788902282715
42,0.99172413,0.1353660224583642,0.7573099,0.5430553683212825
43,0.97931033,0.14393566574515967,0.748538,0.5488840756671769
44,0.9875862,0.10759531860721522,0.76023394,0.5421190581151417
45,0.9903448,0.10513782180074988,0.76023394,0.538147896528244
46,0.99172413,0.10614602550350387,0.751462,0.5441109676446233
47,0.99172413,0.09289347740082905,0.74561405,0.5565003593053136
48,0.99448276,0.08359449099877785,0.7426901,0.564896539918014
49,0.99448276,0.08789828991324737,0.748538,0.5549086704850197
