epoch,accuracy,loss,val_accuracy,val_loss
0,0.45931035,1.0223240852355957,0.4473684,1.07273154599326
1,0.5572414,0.9835247664616026,0.5467836,1.043609653200422
2,0.5972414,0.9427062930731938,0.7719298,0.9879434534481594
3,0.66206896,0.8693037814107435,0.85672516,0.9456176246915545
4,0.69793105,0.8211789788870976,0.874269,0.8918936167444501
5,0.7613793,0.7519445789271387,0.88011694,0.8496069056647164
6,0.7737931,0.710907533251006,0.88596493,0.8169946840831211
7,0.77931035,0.6706106066703796,0.88596493,0.7933060441698346
8,0.7862069,0.6474645096680214,0.85087717,0.7615846054894584
9,0.8206897,0.59983131597782,0.88304096,0.716435832636697
10,0.82758623,0.562086493804537,0.93274856,0.6706627266747611
11,0.8524138,0.5299094196023613,0.9385965,0.6432853170803615
12,0.8413793,0.5005352065480989,0.9356725,0.6217273090566907
13,0.8593103,0.47607447258357344,0.92690057,0.5927318717752185
14,0.8703448,0.4421769575826053,0.92105263,0.5877269676753453
15,0.857931,0.44284164905548096,0.91812867,0.5560060484068734
16,0.8551724,0.4292859558401437,0.9298246,0.5223797346864428
17,0.8703448,0.414905060981882,0.93274856,0.501802316733769
18,0.87448275,0.38542831766194313,0.9356725,0.49447693143572125
19,0.87586206,0.3787932663128294,0.91812867,0.49760977710996357
20,0.8827586,0.358031924428611,0.9122807,0.4957613561834608
21,0.8593103,0.392345006095952,0.94152045,0.44499148215566364
22,0.87310344,0.34948986049356134,0.9298246,0.44482522351401194
23,0.87448275,0.3571126255495795,0.9298246,0.42223757931164335
24,0.89793104,0.30235619277789677,0.91812867,0.4195467531681061
25,0.8937931,0.318981206622617,0.9298246,0.40026154688426424
26,0.9048276,0.3014843361131076,0.9356725,0.4088458674294608
27,0.88551724,0.31246799538875447,0.9239766,0.38608164872441975
28,0.8965517,0.2891404803456931,0.93274856,0.3860808674778257
29,0.89931035,0.28783742877943763,0.92690057,0.36815762306962696
30,0.902069,0.27325188753933743,0.93274856,0.35359920135566164
31,0.89931035,0.27309895435283926,0.92690057,0.3540465959480831
32,0.89793104,0.2714371593861744,0.9444444,0.33691175069127766
33,0.9062069,0.25611221122330635,0.9356725,0.3515914997884205
34,0.9034483,0.25714005504188864,0.91812867,0.344886730824198
35,0.9075862,0.24894228731763773,0.9298246,0.3256615081003734
36,0.9034483,0.25303750048423634,0.93274856,0.32786479379449573
37,0.91034484,0.24438093654040632,0.92690057,0.3230380586215428
38,0.9213793,0.22834232192614984,0.9298246,0.3090615485395704
39,0.91310346,0.22937877810206905,0.9385965,0.3104337006807327
40,0.8551724,0.3144381593527465,0.9152047,0.3441656806639263
41,0.88,0.2597955182708543,0.92105263,0.3472977025168283
42,0.9144828,0.23639567042219228,0.8976608,0.35638744064739775
43,0.9158621,0.21796745344482618,0.8976608,0.3643977429185595
44,0.9503448,0.18511280854200496,0.8947368,0.35485294248376575
45,0.93655175,0.20268609991361355,0.89181286,0.35415112333638327
46,0.9641379,0.16034118471474484,0.89181286,0.34808153978415896
47,0.9765517,0.13854591882434383,0.8947368,0.3401003841842924
48,0.96,0.1670659264100009,0.9005848,0.3151244840451649
49,0.9737931,0.13782575264059263,0.89181286,0.3192823188645499
50,0.97931033,0.12470991010295934,0.8976608,0.30499384658677237
51,0.97931033,0.1159699799428726,0.9035088,0.29785369443041937
52,0.97931033,0.11742491005309696,0.9152047,0.2825288804514067
53,0.9862069,0.10575676580955243,0.90643275,0.2867474002497537
54,0.9889655,0.09547472809409273,0.90643275,0.2823525613972119
55,0.99172413,0.08732594601039229,0.9035088,0.2812505800809179
56,0.99586207,0.08413890081232991,0.9122807,0.27384674549102783
57,0.9903448,0.08376375727098563,0.90643275,0.27374868946416037
58,0.99586207,0.07812171249554076,0.9152047,0.26888479185955866
59,0.99448276,0.07046019722675455,0.9093567,0.2662391715816089
